name,address,latitude,longitude
대전대흥점,대전광역시 중구 중앙로130번길 14,36.3273853941697,127.42445256912
대전버드내점,대전광역시 중구 태평로 26,36.3190650643779,127.392470069634
서대전네거리점,대전광역시 중구 계백로 1715,36.3220788042609,127.409838678717
대전가수원점,대전광역시 서구 계백로 1149,36.305018440238,127.35087745691
대전관저점,대전광역시 서구 관저동로73번길 6,36.2987389116587,127.340179445286
대전마치광장점,대전광역시 서구 구봉로131번길 49 103~107호,36.2985303737193,127.337158381858
대전판암점,대전광역시 동구 옥천로 169 판암역르네블루 L103~L107,36.3175921308903,127.458582492928
대전초록마을점,대전광역시 서구 복수동로 60-1,36.2989118239287,127.378223457816
대전가오점,대전광역시 동구 은어송로 57,36.306342306764,127.455580675257
패션아일랜드대전점,대전광역시 동구 은어송로 72,36.3069678174478,127.457985837078
춘천온의점,"강원특별자치도 춘천시 방송길 77 춘천센트럴타워푸르지오 프리미엄홀 1201,1202호",37.8694788164144,127.72047703505
춘천석사점,강원특별자치도 춘천시 퇴계농공로 12,37.8521077312462,127.744449540357
춘천명동점,강원특별자치도 춘천시 금강로 59,37.8799753048979,127.728541228576
철원동송점,강원특별자치도 철원군 동송읍 금학로 213,38.2075908400486,127.218163083974
춘천엔타점,강원특별자치도 춘천시 후석로 120 춘천NH타워,37.8633518904834,127.74834628981
강원대점,강원특별자치도 춘천시 서부대성로 231-1,37.8731572746483,127.743965522245
춘천후평점,강원특별자치도 춘천시 후석로 298-1,37.8780413000169,127.751568785049
홍천점,강원특별자치도 홍천군 홍천읍 신장대로 79,37.6908471109842,127.88506106849
원주기업도시점,강원특별자치도 원주시 지정면 신지정로 322,37.3824972408881,127.872383190291
더블유시티점,강원특별자치도 원주시 서원대로 171 원주터미널,37.3451559805577,127.93075734673
원주단계점,강원특별자치도 원주시 원문로 74 플러스마트 올리브영 원주단계점,37.3572442244555,127.937759237962
원주무실중앙점,강원특별자치도 원주시 능라동길 49 1~2층,37.3347151494339,127.929584188646
횡성점,강원특별자치도 횡성군 횡성읍 문정로 20,37.4897913650719,127.98556781223
원주중앙로점,강원특별자치도 원주시 중앙로 94,37.3492368093973,127.951197516698
원주단구점,강원특별자치도 원주시 남원로534번길 14,37.330767044682,127.948137940524
원주혁신도시점,"강원특별자치도 원주시 혁신로 61 골든스퀘어 2차,",37.323398206636,127.980833933445
속초조양점,강원특별자치도 속초시 동해대로 4038,38.1901114862289,128.593234067204
속초점,강원특별자치도 속초시 중앙로 132,38.2025225695052,128.590418221386
강릉교동점,강원특별자치도 강릉시 교동광장로 115,37.7649026679499,128.877524597602
올리브영 강릉 타운,강원특별자치도 강릉시 금성로42번길 11,37.7536534448586,128.895590610162
강릉역사점,강원특별자치도 강릉시 용지로 176 올리브영 강릉역사점,37.7645195812136,128.899617238918
강릉입암점,강원특별자치도 강릉시 용지로 23(입암동),37.753704979798,128.911508612165
강릉포남점,강원특별자치도 강릉시 하평길 37,37.7705302271886,128.912934916608
태백점,"강원특별자치도 태백시 황지로 151 102,103호",37.172297137153,128.992061922993
동해청운점,강원특별자치도 동해시 청운1길 56 올리브영 동해청운점,37.4858812772832,129.10940384012
동해점,"강원특별자치도 동해시 천곡로 68,(천곡동, 현대코아)",37.5232921412433,129.112824883665
동해천곡점,강원특별자치도 동해시 한섬로 113-4,37.5220690002653,129.115962119852
삼척점,강원특별자치도 삼척시 진주로 9,37.4415979665787,129.163890490501
홈플러스칠곡점,대구광역시 북구 동암로12길 8 홈플러스칠곡점,35.9449268172911,128.555859679587
대구칠곡점,대구광역시 북구 학정로 440,35.9437658958564,128.564253091998
대구태전점,대구광역시 북구 칠곡중앙대로 393,35.9308793612357,128.547827783553
대구구암점,대구광역시 북구 구암로 136,35.9316084504212,128.555622225064
대구금호점,대구광역시 북구 한강로 52-1 에메랄드(사수동),35.8970844728924,128.515297240668
대구세천점,대구광역시 달성군 다사읍 세천로 157,35.8748167018152,128.478249794798
대구죽곡점,대구광역시 달성군 다사읍 달구벌대로 880,35.8574400694373,128.464804696801
대구연경점,대구광역시 북구 동화천로 229,35.9424112749744,128.616056453421
대구강창역점,대구광역시 달서구 달구벌대로 1019 동행빌딩,35.8534266993885,128.478893627096
계명대점,대구광역시 달서구 계대동문로 14,35.855365614135,128.49378989052
대구이곡점,대구광역시 달서구 이곡공원로 24,35.8549656631373,128.509987470075
대구성서모다점,대구광역시 달서구 달서대로 431,35.8377831523657,128.49136878013
대구이시아폴리스점,대구광역시 동구 팔공로 263,35.9223420449819,128.640782264192
대구칠성점,"대구광역시 북구 옥산로 95 화인탑팰리스(신축) 107,108호",35.8846338590506,128.585933915232
대구평리점,대구광역시 서구 서대구로 91,35.8660734122843,128.555291140984
홈플러스성서점,대구광역시 달서구 달구벌대로 1467 홈플러스 성서점,35.8494536056911,128.527405810027
대구침산점,대구광역시 북구 침산로 124,35.8872917627249,128.591751309909
경북대점,대구광역시 북구 대학로17길 3,35.8926774365789,128.608749542541
대구죽전네거리점,대구광역시 달서구 와룡로 185 전자랜드죽전점 내,35.8492760361819,128.536680265208
대구두류점,대구광역시 달서구 달구벌대로 1704,35.8554589647936,128.552140818381
대구내당점,"대구광역시 서구 달구벌대로361길 1,",35.8596466714375,128.561682171278
대구칠성로점,대구광역시 북구 중앙대로 522,35.8795508647912,128.595967915535
대구감삼DI점,대구광역시 달서구 와룡로 130,35.844148465582,128.537603230602
대구복현네거리점,"대구광역시 북구 동북로 291 피아노메디컬타워 103,104,105호",35.8927780820039,128.622159680968
롯데백화점대구점,대구광역시 북구 태평로 161,35.8758849492106,128.596129208483
대구동성로점,대구광역시 중구 국채보상로 593,35.8710801543246,128.595504811385
대구대현점,대구광역시 북구 신암로 111 강남메디컬타워,35.8808355826175,128.611289512107
대구중앙로점,대구광역시 중구 중앙대로 388,35.8676862475724,128.593768895843
대구대백점,대구광역시 중구 동성로6길 22,35.8688174703793,128.596563025154
대구옥포점,대구광역시 달성군 옥포읍 돌미로2서길 6,35.7789731275368,128.437908684372
올리브영 대구 타운,대구광역시 중구 동성로5길 33,35.8678397444697,128.596460263859
대구동성로광장점,대구광역시 중구 동성로1길 28 동성타워,35.8662646047534,128.595017896919
대구반월당점,대구광역시 중구 달구벌대로 지하 2100,35.8644213158621,128.593340834492
대구월성점,대구광역시 달서구 조암로 29,35.8245672095578,128.526807145333
대구명덕역점,대구광역시 중구 중앙대로 267,35.8574634665782,128.590370924681
대구화원점,대구광역시 달성군 화원읍 비슬로 2561,35.803363291908,128.496733928626
대구서부정류장점,대구광역시 달서구 월배로 479,35.8359729822946,128.555994358911
동대구역사점,대구광역시 동구 동대구로 550 동대구역,35.8794361440597,128.628775532684
동대구지하철역점,"대구광역시 동구 동대구로 지하 530 동대구역1호선 지하상가 3,4호",35.8774298682917,128.62732526467
동대구터미널점,대구광역시 동구 동부로 149,35.8779406718693,128.629190024219
대구진천점,대구광역시 달서구 진천로 72,35.8151532296063,128.52382657186
대구대명점,대구광역시 남구 대명로 89,35.8397496300296,128.56754357345
대구상인점,대구광역시 달서구 월배로 210 올리브영 대구상인점,35.8182682435936,128.536532887261
대구수성4가점,대구광역시 수성구 달구벌대로 2297,35.8600568726596,128.613842410723
대구앞산점,대구광역시 남구 대명남로 193,35.8356564469268,128.579398134794
대구수성1가점,"대구광역시 수성구 수성로69길 414동 101,",35.8559135973678,128.611043299418
대구만촌점,대구광역시 수성구 동원로 135 메트로팔레스상가,35.8691799048805,128.633469025896
대구범어점,대구광역시 수성구 달구벌대로 2379,35.8596419250305,128.622836418689
대구수성3가점,대구광역시 수성구 명덕로 468,35.8537664682388,128.621296145907
대구범어역점,대구광역시 수성구 달구벌대로 2442,35.8584114555925,128.629602969941
대구중동점,대구광역시 수성구 수성로 227,35.8457729883157,128.611664586842
대구수성구청역점,대구광역시 수성구 달구벌대로 2518,35.8585031222853,128.638008906396
대구만촌네거리점,대구광역시 수성구 달구벌대로 2600,35.8582182371686,128.646829593549
대구황금점,대구광역시 수성구 동대구로 95,35.8379057878629,128.622646713316
대구황금캐슬점,대구광역시 수성구 청수로 202,35.8389817574439,128.629942904304
대구수성스퀘어점,대구광역시 수성구 용학로 106-7 수성스퀘어,35.8240968422458,128.618409237623
